source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for iPhone,1269703029588209665,"Senator @LindseyGrahamSC is a good friend and strong voice for the people of South Carolina. He’s helped us confirm GREAT Judges, rebuild the Military, and keep our Country SAFE. Strong on Life and our Vets. Lindsey has my Complete and Total Endorsement! https://t.co/UzEJ5jjnNX",Sun Jun 07 18:49:26 +0000 2020,11373,,47952,False
Twitter Media Studio,1269699974658482177,https://t.co/7YsXCmfHBy,Sun Jun 07 18:37:18 +0000 2020,12741,,42670,False
Twitter for iPhone,1269652197270224902,"RT @thejtlewis: Now that the economy is doing well again, Obama will be taking credit for it.",Sun Jun 07 15:27:27 +0000 2020,11791,,0,False
Twitter for iPhone,1269652187778555906,"RT @thejtlewis: President Trump is going to save America... 

twice... 

in his first term!",Sun Jun 07 15:27:25 +0000 2020,17113,,0,False
Twitter for iPhone,1269651986623987712,RT @thejtlewis: Leaders Lead. Cowards kneel. https://t.co/PddAbdG8Vj,Sun Jun 07 15:26:37 +0000 2020,44060,,0,False
Twitter for iPhone,1269651092935258112,RT @thejtlewis: @realDonaldTrump Retired bureaucrats hate President Trump because he’s draining the swamp and ending the corruption that pa…,Sun Jun 07 15:23:04 +0000 2020,11916,,0,False
Twitter for iPhone,1269650386253643779,"At the request of @SenJohnKennedy &amp; @SenBillCassidy of the Great State of Louisiana, I will be approving &amp; signing today an EMERGENCY DECLARATION which will help with all aspects of the big storm that is currently hitting your shores. FEMA is already there. God Bless You!",Sun Jun 07 15:20:15 +0000 2020,19420,,80956,False
Twitter for iPhone,1269647899790540800,"Somebody please tell highly overrated Colin Powell that I will have gotten almost 300 Federal Judges approved (a record), Two Great Supreme Court Justices, rebuilt our once depleted Military, Choice for Vets, Biggest Ever Tax &amp; Regulation Cuts, Saved Healthcare &amp; 2A, &amp; much more!",Sun Jun 07 15:10:22 +0000 2020,41169,,170174,False
Twitter for iPhone,1269638102320119808,"Fantastic job on @foxandfriends by new Republican Superstar @SeanParnellUSA, running for Congress (with my complete &amp; total Endorsement) against a Crazy Nancy Pelosi Puppet (who has done nothing!), &amp; a slightly older Republican Superstar, @GovMikeHuckabee. Thank you to both!",Sun Jun 07 14:31:26 +0000 2020,17946,,72684,False
Twitter for iPhone,1269634983687315457,"Colin Powell, a real stiff who was very responsible for getting us into the disastrous Middle East Wars, just announced he will be voting for another stiff, Sleepy Joe Biden. Didn’t Powell say that Iraq had “weapons of mass destruction?” They didn’t, but off we went to WAR!",Sun Jun 07 14:19:03 +0000 2020,58982,,228283,False
Twitter for iPhone,1269630609883910144,"Not only will Sleepy Joe Biden DEFUND THE POLICE, but he will DEFUND OUR MILITARY! He has no choice, the Dems are controlled by the Radical Left.",Sun Jun 07 14:01:40 +0000 2020,48857,,209521,False
Twitter for iPhone,1269628439457345538,"I have just given an order for our National Guard to start the process of withdrawing from Washington, D.C., now that everything is under perfect control. They will be going home, but can quickly return, if needed. Far fewer protesters showed up last night than anticipated!",Sun Jun 07 13:53:03 +0000 2020,32738,,160140,False
Twitter for iPhone,1269617458354282502,Sleepy Joe Biden and the Radical Left Democrats want to “DEFUND THE POLICE”. I want great and well paid LAW ENFORCEMENT. I want LAW &amp; ORDER!,Sun Jun 07 13:09:25 +0000 2020,59721,,286353,False
Twitter for iPhone,1269452057737641984,.@CNN &amp; MSDNC are doing everything possible to “inflame” the crowd. Fortunately they have a very small audience!,Sun Jun 07 02:12:10 +0000 2020,42735,,201292,False
Twitter for iPhone,1269451304503574528,"Much smaller crowd in D.C. than anticipated. National Guard, Secret Service, and D.C. Police have been doing a fantastic job. Thank you!",Sun Jun 07 02:09:10 +0000 2020,46916,,283863,False
Twitter for iPhone,1269400770472001539,LAW &amp; ORDER!,Sat Jun 06 22:48:22 +0000 2020,68504,,412394,False
Twitter for iPhone,1269396484048465921,Wow! 96% Approval Rating in the Republican Party (and I believe this was before the “GREAT” Jobs Numbers yesterday). Thank you!,Sat Jun 06 22:31:20 +0000 2020,49513,,288386,False
Twitter for iPhone,1269357552854327296,https://t.co/hJSsx86Azp,Sat Jun 06 19:56:38 +0000 2020,23976,,70855,False
Twitter for iPhone,1269320494999887872,"RT @realDonaldTrump: .@MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C. If…",Sat Jun 06 17:29:23 +0000 2020,37591,,0,False
Twitter for iPhone,1269320193899204608,"RT @realDonaldTrump: I am a big fan of Drew Brees. I think he’s truly one of the greatest quarterbacks, but he should not have taken back h…",Sat Jun 06 17:28:11 +0000 2020,52822,,0,False
Twitter for iPhone,1269320159350702081,"RT @realDonaldTrump: ...We should be standing up straight and tall, ideally with a salute, or a hand on heart. There are other things you c…",Sat Jun 06 17:28:03 +0000 2020,43861,,0,False
Twitter for iPhone,1269302964684034048,"RT @marcorubio: “In short, give some credit to the government relief efforts, especially the Paycheck Protection Program, for bringing back…",Sat Jun 06 16:19:43 +0000 2020,7778,,0,False
Twitter for iPhone,1269302680549195778,RT @marcorubio: #PPPworks https://t.co/qcspersL54,Sat Jun 06 16:18:36 +0000 2020,5781,,0,False
Twitter for iPhone,1269292427774435330,"RT @WhiteHouse: On June 6, 1944, our Greatest Generation bravely stormed the beaches of Normandy.

""Those who fought here won a future for…",Sat Jun 06 15:37:51 +0000 2020,21690,,0,False
Twitter for iPhone,1269289212928503809,"RT @GOPChairwoman: May saw the BIGGEST JOBS INCREASE EVER.
 
This jobs report serves as an emphatic reminder about the strength of @realDon…",Sat Jun 06 15:25:05 +0000 2020,11809,,0,False
Twitter for iPhone,1269276894819692544,https://t.co/FAypsSSqCs,Sat Jun 06 14:36:08 +0000 2020,30242,,132241,False
Twitter for iPhone,1269235993812570112,Riot gear or military control is not necessary because ANTIFA &amp; other Wacko groups of Anarchists aren’t present to cause trouble. Incredible people. Thank you Maine! https://t.co/KGOcoQORMg,Sat Jun 06 11:53:36 +0000 2020,29445,,119706,False
Twitter for iPhone,1269106594102628359,Great new book by @PastorDScott called “Nothing to Lose”. The Pastor is a winner and a great guy. Much can be learned from him. Buy the book. Make him a Big Deal Author!,Sat Jun 06 03:19:25 +0000 2020,23128,,113654,False
Twitter for iPhone,1269105521451241472,"RT @PastorDScott: Pastor Darrell Scott on growing concerns for social media's role in countrywide violence

https://t.co/HdA6KlZDQA",Sat Jun 06 03:15:09 +0000 2020,7384,,0,False
Twitter for iPhone,1269105355335794688,RT @KayaJones: Here’s my grandparents &amp; great grandparents. They are rolling in their graves at the hatred that still exists. I’m biracial…,Sat Jun 06 03:14:30 +0000 2020,17585,,0,False
Twitter for iPhone,1269101156367765504,“This is a flat out lie. They (the media) are making things up” @CharlesHurt  @IngrahamAngle The Lamestream Media is out of control. It would be impossible to fully explain how dishonest they are!,Sat Jun 06 02:57:49 +0000 2020,29324,,118677,False
Twitter for iPhone,1269086797226815490,Crazy! https://t.co/8uSgJ6Yyx4,Sat Jun 06 02:00:45 +0000 2020,36143,,120031,False
Twitter for iPhone,1269085666220093440,RT @realDonaldTrump: So great to have Michael home. Just arrived. Very exciting. Thank you to Iran. Don’t wait until after U.S. Election to…,Sat Jun 06 01:56:15 +0000 2020,32527,,0,False
Twitter for iPhone,1269084887778197510,"RT @charliekirk11: Fact:

Robert Mueller’s office deleted 19,000 text messages between Lisa Page and her lover Peter Strzok

How is that no…",Sat Jun 06 01:53:10 +0000 2020,25452,,0,False
Twitter for iPhone,1269082880938053637,"RT @GOPLeader: America is opening up, and people are returning to work. Speaker Pelosi's reaction to today's great economic news?

She doub…",Sat Jun 06 01:45:11 +0000 2020,17852,,0,False
Twitter for iPhone,1269082721390931969,"RT @SaraCarterDC: .@BurgessOwens: #Democrats Are 'Frantic' That The Black Vote Is Leaving Their Party 

""They try to do everything they can…",Sat Jun 06 01:44:33 +0000 2020,12835,,0,False
Twitter for iPhone,1269082544051535873,RT @RichardGrenell: Wow! Jobs Not Mobs!,Sat Jun 06 01:43:51 +0000 2020,29690,,0,False
Twitter for iPhone,1269082310340751362,"RT @GreggJarrett: NYC Construction Workers Use Excavator to Save Gucci Handbags, Other Valuable Items From Looters https://t.co/LTOnXoY7WY",Sat Jun 06 01:42:55 +0000 2020,5498,,0,False
Twitter for iPhone,1269082244213284865,RT @GreggJarrett: British Prime Minister ‘No Choice’ But to Offer Citizenship to Almost 3 Million Hong Kong Citizens https://t.co/CbPNsXxPOA,Sat Jun 06 01:42:40 +0000 2020,7169,,0,False
Twitter for iPhone,1269082206913335298,RT @GreggJarrett: Russia Hoax: Nearly Three Dozen Subpoenas Approved for Obama Administration Officials https://t.co/yOCofsiqhU,Sat Jun 06 01:42:31 +0000 2020,14423,,0,False
Twitter for iPhone,1269082015539900418,RT @LouDobbs: Pandering to the Protesters: @jasoninthehouse challenges LA mayor Eric Garcetti to get rid of his own security detail if he w…,Sat Jun 06 01:41:45 +0000 2020,8535,,0,False
Twitter for iPhone,1269081948355465216,RT @SenMikeLee: Just heard that Mayor Bowser is kicking the Utah National Guard out of all DC hotels tomorrow. More than 1200 troops from 1…,Sat Jun 06 01:41:29 +0000 2020,32358,,0,False
Twitter for iPhone,1269081755618770944,"RT @SenMikeLee: These brave men and women have risked their lives protecting DC for three days. Rioting, looting, arson, and vandalism have…",Sat Jun 06 01:40:43 +0000 2020,14322,,0,False
Twitter for iPhone,1269081669694296064,"RT @TGowdySC: Would love for you to have a signed copy of my new book, Doesn't Hurt to Ask. Pre-order and get yours today and win your next…",Sat Jun 06 01:40:23 +0000 2020,2735,,0,False
Twitter for iPhone,1269081484499042304,RT @DevinNunes: CA Socialist/Dem party cutting basic services like police/fire/teachers so they can continue funding boondoggles like this…,Sat Jun 06 01:39:38 +0000 2020,8884,,0,False
Twitter for iPhone,1269081307033862145,RT @DevinNunes: Just left the White House meeting with President Trump. If you’re ready to join the fight you can sign up here 👇 https://t.…,Sat Jun 06 01:38:56 +0000 2020,12005,,0,False
Twitter for iPhone,1269081166516273152,RT @TomFitton: Mr. Rosenstein testified to Senate this week. He should also testify to a grand jury about the coup abuses of @realDonaldTru…,Sat Jun 06 01:38:23 +0000 2020,5591,,0,False
Twitter for iPhone,1269081062262681605,RT @TomFitton: Conservative activist turns tables on Dems over claims of voter suppression https://t.co/WWL0HCTusA #FoxNews,Sat Jun 06 01:37:58 +0000 2020,6083,,0,False
Twitter for iPhone,1269080802551377920,"RT @RedNationRising: .@TedCruz completely exposes how Barack Obama and Joe Biden unleashed, weaponized, and politicized the DOJ, FBI, and t…",Sat Jun 06 01:36:56 +0000 2020,9554,,0,False
Twitter for iPhone,1269080686985719808,Biden wants to Defund the Police! https://t.co/S7zVvXB4EM,Sat Jun 06 01:36:28 +0000 2020,23303,,70064,False
Twitter for iPhone,1269079871969517568,RT @BlazeTV: WATCH: @TedCruz Goes NUCLEAR on Rod Rosenstein over the Russia probe. https://t.co/u6IBL60NeF,Sat Jun 06 01:33:14 +0000 2020,6568,,0,False
Twitter for iPhone,1269079762317840385,RT @bennyjohnson: Sen. @TedCruz: “Either you were complicit in the wrongdoing... or that the performance of your duties was grossly neglige…,Sat Jun 06 01:32:48 +0000 2020,7889,,0,False
Twitter for iPhone,1269079585569812487,"RT @thehill: Sen. Ted Cruz: ""Pause for a second and imagine how you would feel if Donald J. Trump was doing exactly what Barack Obama and J…",Sat Jun 06 01:32:06 +0000 2020,7951,,0,False
Twitter for iPhone,1269079413045579778,RT @tedcruz: NYT Book List is at it again. ⁦@SenMcSallyAZ⁩ book sold 10k+ but didn’t make the list. Got beat out by a book that sold 2k cop…,Sat Jun 06 01:31:25 +0000 2020,6985,,0,False
Twitter for iPhone,1269078999176818693,We will always defend. Great job Jay! https://t.co/dn9GCseimv,Sat Jun 06 01:29:46 +0000 2020,14666,,54280,False
Twitter for iPhone,1269078662688759808,"RT @JaySekulow: Radio: BREAKING: Unemployment Drops, U.S. Economy Adds 2.5 Million Jobs https://t.co/AUQASSr2Fb",Sat Jun 06 01:28:26 +0000 2020,4622,,0,False
Twitter for iPhone,1269078544233254915,"RT @marklevinshow: Martha McSally’s new book, Dare to Fly: Simple Lessons in Never Giving Up, is out now!
https://t.co/wO2caoujb3",Sat Jun 06 01:27:57 +0000 2020,3707,,0,False
Twitter for iPhone,1269078506799054848,"RT @marklevinshow: Martha McSally for U.S. Senate 

https://t.co/emq0MrfCnR",Sat Jun 06 01:27:49 +0000 2020,6535,,0,False
Twitter for iPhone,1269078482774036481,"RT @marklevinshow: Enemy of the people

https://t.co/5Nhps4ltCO",Sat Jun 06 01:27:43 +0000 2020,5629,,0,False
Twitter for iPhone,1269078372254171137,RT @benfergusonshow: FILE THIS UNDER SH!T you can’t make up YET ITS NOT FAKE NEWS!!!!!!,Sat Jun 06 01:27:16 +0000 2020,5869,,0,False
Twitter for iPhone,1269078289467006979,You must be kidding??? This is a total disgrace! https://t.co/3QdaYCaiZS,Sat Jun 06 01:26:57 +0000 2020,16881,,70298,False
Twitter for iPhone,1269077470084505602,"RT @WayneDupreeShow: It's time to Make America Normal Again, and this is the best KICK OFF ever!!! 

This will make your day, folks! Happy…",Sat Jun 06 01:23:41 +0000 2020,6619,,0,False
Twitter for iPhone,1269077305378422784,RT @glennbeck: I don't care WHAT George Floyd did. The officer should have never treated him like that and killed him! But we still must as…,Sat Jun 06 01:23:02 +0000 2020,8071,,0,False
Twitter for iPhone,1269077006127423489,"RT @glennbeck: Tonight's special with CANDACE OWENS starts at 9:30pm ET, FREE on BlazeTV's YouTube channel: https://t.co/lhIbcsoLN5",Sat Jun 06 01:21:51 +0000 2020,2870,,0,False
Twitter for iPhone,1269072474152583169,RT @DavidJHarrisJr: Still haven’t heard you take responsibility for the crime bill that led to the mass incarceration of my people @JoeBide…,Sat Jun 06 01:03:50 +0000 2020,9617,,0,False
Twitter for iPhone,1269071962183208960,"RT @DavidJHarrisJr: Lunatics are running the insane asylum...
https://t.co/I1Z8gmuay1",Sat Jun 06 01:01:48 +0000 2020,5761,,0,False
Twitter for iPhone,1269071937914929153,THANK YOU MAINE! #MAGA https://t.co/5De7t64zRj,Sat Jun 06 01:01:42 +0000 2020,33531,,167604,False
Twitter for iPhone,1269071790015471621,Twitter Pulls Trump Campaign Video of President Showing Empathy For Peaceful Protesters https://t.co/5DEIoPHsud  They are fighting hard for the Radical Left Democrats. A one sided battle. Illegal. Section 230!,Sat Jun 06 01:01:07 +0000 2020,34682,,85906,False
Twitter for iPhone,1269071103290458113,"RT @DavidJHarrisJr: Portland pays violent Antifa leader for getting hit with a rubber bullet.
https://t.co/DTnMSZox69",Sat Jun 06 00:58:23 +0000 2020,7180,,0,False
Twitter for iPhone,1269070651693948928,"Democrat John Hickenlooper Held in Contempt After Failing to Comply with Subpoena over Ethics Complaint https://t.co/2fEDoTDO1l Got caught big time with his hand in the cookie jar. Should be the end of his Colorado Senate bid. Makes no difference, we already have a GREAT Senator!",Sat Jun 06 00:56:36 +0000 2020,12041,,35174,False
Twitter for iPhone,1269069574286331906,RT @RyanAFournier: Barack Obama put a target on the back of every cop in this country.,Sat Jun 06 00:52:19 +0000 2020,29772,,0,False
Twitter for iPhone,1269069566824636417,"RT @DavidJHarrisJr: Federal law enforcement is investigating the leaders of Antifa and BLM among others.

Throw the book at them!
https://t…",Sat Jun 06 00:52:17 +0000 2020,8784,,0,False
Twitter for iPhone,1269069457412030464,What a fantastic group! https://t.co/9Y9RX8BjNy,Sat Jun 06 00:51:51 +0000 2020,11390,,41645,False
